id,pos_variation,tweet,score
3,"Anthony S. Fauci, M.D.","Well , this is n't good news , but ... HTTPURL #COVID__19 #COVID19 #COVID19Pandemic #coronavirus #Fauci #trumpcovidfails #TrumpVirus HTTPURL",0.37812775
3,"Anthony S. Fauci, M.D.","If you value the host of  Love Connection 's  medical knowledge over that of Dr . Fauci , please ... seek help . #Fauci #ChuckWoolery #COVID #COVIDIOTS",0.37775427
3,"Anthony S. Fauci, M.D.",Can someone tell the fat orange guy to shut up so I can listen to Dr . Fauci #COVID19,0.37726668
3,"Anthony S. Fauci, M.D.","Dr . Fauci , working on @USER #coronavirus team advises high risk people to avoid crowds , expect quarantines . Expect quarantines ! In the US ! This is reality . Coronavirus is a #BioWeapon #WWG1WGA HTTPURL",0.37658474
3,"Anthony S. Fauci, M.D.","Time to turn off mute , Dr . Fauci speaking . #CoronavirusPandemic #CoronaCrisis #Covid_19 #TrumpVirus",0.3762025
3,"Anthony S. Fauci, M.D.",@USER Nor am I . Give me #DrFauci . #Covid_19,0.3759519
3,"Anthony S. Fauci, M.D.","@USER Anthony Fauci must be commended for speaking the truth , even when the news is bad . #COVID19 #coronavirus #BloodOnHisHands #clustertrump #StayHome #CantFixStupid #CoronavirusOutbreak #Fauci #TruthMatters",0.37588668
3,"Anthony S. Fauci, M.D.","Dr . Anthony Fauci appeared before a US Senate Committee today to warn Senators against opening the country after the coronavirus outbreak . Opening too soon - before a vaccine - will bring needless death and suffering , he said . HTTPURL #COVIDー19 #Covid_19",0.37585017
3,"Anthony S. Fauci, M.D.",Thank goodness we have a person that can clearly tell us what 's going on . Thank you #DrFauci ! ! ! #Covid_19,0.37577653
3,"Anthony S. Fauci, M.D.","Uh , is anyone worried about Dr Fauci ? Watching the #CoronaVirusUpdate and he 's not looking great . Ca n't tell if it 's from Trump 's horrible statements or not though .",0.37528282
3,"Anthony S. Fauci, M.D.","I feel so sorry for Dr . Anthony Fauci . He should have known that #ETTD . His reputation is being used by a snake oil salesman , Donald Trump and now , he is losing credibility . #Covid_19 #CoronavirusPandemic #coronavirus #CoronaCrisis",0.3749711
3,"Anthony S. Fauci, M.D.",Poll : Dr . Fauci and Gov . Cuomo Are The Most Trusted Leaders on #Coronavirus HTTPURL via @USER,0.37491575
3,"Anthony S. Fauci, M.D.","On 7/14/2020 , Dr . Fauci provided a transparent and honest assessment of the risks of reopening schools vs . universities and the fundamental principles that should be taken under consideration . #Perspective #Covid19 #PerspectiveCovid19 View here : HTTPURL",0.3734962
3,"Anthony S. Fauci, M.D.","Assuming that Dr . Anthony Fauci has family / social values , I expect him to say “ If you have an underlying condition or people close to you with underlying condition .. ” , not just “ If YOU have underlying condition . ” #Containment #COVID19 #coronavirus #travel @USER",0.37315378
3,"Anthony S. Fauci, M.D.",". @USER asks the questions we want answered and Dr . Fauci gives clear , informative , no BS answers . Best interview ever . #TheDailyShow #Coronavirus HTTPURL",0.37299854
3,"Anthony S. Fauci, M.D.","#Covid19 - CDC failed us , Dr . Fauci failed us , and Governors of certain states failed us . All led to the death of seniors . No mention of protecting nursing homes was uttered . CDC failed . HTTPURL Dr . Fauci failed . HTTPURL",0.37250406
3,"Anthony S. Fauci, M.D.",#America 's top infectious diseases expert #AnthonyFauci cautioned on Tuesday that it would be a  bridge too far  to think that #COVID19 treatment or vaccines would be ready in time HTTPURL,0.3721148
3,"Anthony S. Fauci, M.D.","FLASHBACK TO 1.21/20 #FauciTheFraud  BOTTOMLINE We do n't have to worry about this one , right ?  @USER  THIS IS NOT A MAJOR THREAT ( RIGHT NOW ) TO THE AMERICAN PEOPLE .  #Fauci #COVID19 : For Those Just Joining In To The Truth . HTTPURL",0.3720134
3,"Anthony S. Fauci, M.D.","Dr . #Fauci :  You Do n't Make The Timeline , The Virus Makes The Timeline  HTTPURL #coronavirus #covid19 #trump #italy #china",0.37110004
3,"Anthony S. Fauci, M.D.","“ We 're currently dealing with a public health crisis , and the most important thing that people can do right now is listen to the scientific evidence ” . - Anthony Fauci #Science #NotPseudoscience #Evidence #Pandemics #COVID19",0.37097502
3,"Anthony S. Fauci, M.D.","Anthony Fauci . Arms crossed : resistant , defensive , doubtful . #BodyLanguage #coronavirus #CoronaOutbreak HTTPURL",0.37081173
3,"Anthony S. Fauci, M.D.",Dr . Anthony Fauci is pretty excited about remdesivir - what is it and what can it do for COVID - 19 ? #AnthonyFauci #clinicaldrugtrials #remdesivir #COVID19 #coronavirus #promisingCOVIDdrug #NIH #CoronavirusTaskForce #loweredmortalityrates #hope #kindness HTTPURL HTTPURL,0.3702594
3,"Anthony S. Fauci, M.D.",@USER Dr . Fauci Is Full Of S * * t . :rolling_on_the_floor_laughing: Quit Fueling The Fire With Made Up Numbers Dude . He Is What 's Wrong With America Right Now . #Coronavirus #CARESAct HTTPURL,0.3700848
3,"Anthony S. Fauci, M.D.","@USER Difficult choice between who to believe , Dr . Fauci , or a kid with bankruptcies , rape allegations , and over 18,000 lies disproven . #COVIDー19 #coronavirus #fucktopotamus #FocusOnTheTrumpDeathToll100K HTTPURL",0.36826673
3,"Anthony S. Fauci, M.D.",LPD strongly encourages #SocialDistanacing and here is why ... #anthonyfauci and #StephenCurry one-on-one conversation about #COVID19 Link : HTTPURL HTTPURL,0.36773938
3,"Anthony S. Fauci, M.D.","Treacherous Times : As the Trump White House attacks the government 's top infectious disease expert , “ What 's happening to Dr . Fauci ? ” has become an urgent topic in Washington and in science and medical circles , by @USER HTTPURL via @USER #Covid19",0.3675284
3,"Anthony S. Fauci, M.D.","I hate to Tweet this , but I 'm coming to the conclusion that #Fauci is the @USER of the U . S . government health superstructure . Perhaps , in his own mind , he means well or can rationalize that what he 's doing is right . But Fauci is moralistic & imperious . Dangerous . #COVID @USER",0.36750138
3,"Anthony S. Fauci, M.D.","#DrFauci is a fact-spewing national treasure , and @USER on @USER is the best . Watch this and be smart . HTTPURL via @USER #DrFauciIsANationalHero #COVID19",0.36736053
3,"Anthony S. Fauci, M.D.","( Cont . ) You know who was apart of that program from 2010-2019 as well , Dr . #Fauci . Now , look who is front and center for the #Coronavirus ! Y'all better realize these wolves :wolf_face: in sheep clothing !",0.36715683
3,"Anthony S. Fauci, M.D.",Excellent ⁦ @USER ⁩ interview discussing the next steps in the #COVID19 fight and why we can not be distracted now Fauci : No scientific evidence the coronavirus was made in a Chinese lab HTTPURL,0.36672926
3,"Anthony S. Fauci, M.D.","New York Times : Fauci Back at the White House , a Day After Trump Aides Tried to Undermine Him - HTTPURL #coronavirus #Fauci",0.36663646
3,"Anthony S. Fauci, M.D.",Dr . Fauci is 100 % on the chopping block after laughing at Donald behind his back . His expressions are exactly what we feel listening to that idiot every day . It 's too bad Donald does n't respect or care about reality or science . #LegendaryFauci #CoronaVirusUpdate #Fauci2020,0.36631897
3,"Anthony S. Fauci, M.D.",Does anyone else find these photos suspicious ? George Soros & Dr . Fauci together ? Dr . Fauci in 2017 saying Trump will face a surprise outbreak pandemic ? #Plandemic #COVID19 #Coronavirus #Pandemic #Conspiracy HTTPURL,0.366301
3,"Anthony S. Fauci, M.D.","“ It 's true testing has improved , But when you start seeing more hospitalizations , Thats a surefire sign that you 're in a situation where You are going in the WRONG DIRECTION ! ” Dr . Anthony Fauci #WearAMask #SocialDistance #AvoidCrowds #Covid_19 HTTPURL",0.3651746
3,"Anthony S. Fauci, M.D.","Looking at polls saying most Americans would not use a #COVID19 vaccine once available , Dr . Fauci notes that it 's unlikely the introduction of a #vaccine would result in herd immunity . HTTPURL HTTPURL",0.36503258
3,"Anthony S. Fauci, M.D.","Watch Rep . Jim Jordan ( R-Ohio ) try to badger and bully Dr . Anthony Fauci at today 's House hearing on #Covid19 . ( Jordan fails to do anything except be rude , obnoxious , and uninterested in science or public health . ) HTTPURL",0.36500445
3,"Anthony S. Fauci, M.D.","Dr . #Fauci says as many as 200,000 #Americans could die from the #coronavirus - MarketWatch HTTPURL",0.3648937
3,"Anthony S. Fauci, M.D.",Should Dr . Fauci and Dr . Birx be investigated for their involvement with the corona virus lockdown ? #RETWEEET #coronavirus,0.3647141
3,"Anthony S. Fauci, M.D.",@USER Kamala . Where have you been ? Eating ice cream @USER ' s house ? Dr . Fauci has been available for questions just about every day at the @USER briefings on #COVID19 .,0.36359984
3,"Anthony S. Fauci, M.D.","CDC 's Redfield opening statement : Pandemic greats health crisis  in over a century .  Most powerful weapon social distancing , face covering and hand hygiene . #coronavirus #COVID19 #Fauci #Redfield @USER",0.3634413
3,"Anthony S. Fauci, M.D.",@USER What date is that article ? #firefauci #COVID19,0.36339045
4,Stay at Home Orders,Stay home #Coronavirus,0.5482106
4,Stay at Home Orders,Stay at home guys keep safe #coronavirus,0.5413585
4,Stay at Home Orders,Stay the fuck at home #COVID19 HTTPURL,0.48778886
4,Stay at Home Orders,#Coronavirus Stay Safe,0.48280194
4,Stay at Home Orders,Prayers only n staying at home #Coronavirus,0.4605622
4,Stay at Home Orders,Staying home saves lives #StayHome #COVID19,0.45724055
4,Stay at Home Orders,"Stay Safe , Stay at Home . #COVID-19 HTTPURL",0.4543135
4,Stay at Home Orders,#Coronavirus be safe,0.45301637
4,Stay at Home Orders,"Stay at home , save lives :blue_heart: #COVID19 #StayHome",0.44736853
4,Stay at Home Orders,STAAAAYYY HOOMEEE ” #COVID19,0.44581375
4,Stay at Home Orders,#CoronaVirusUpdate : STAY THE FUCK INSIDE,0.4436348
4,Stay at Home Orders,#Stay_at_home #Stay_Safe #Covid-19_Is_Real HTTPURL,0.4387192
4,Stay at Home Orders,We got this . Only five more months of stay at home to go . #coronavirus,0.4379393
4,Stay at Home Orders,PLEASE STAY AT HOME #COVID19 HTTPURL,0.43065998
4,Stay at Home Orders,Stay home Stay safe #Covid19 HTTPURL,0.43060946
4,Stay at Home Orders,"Stupidity is not a disability , stay at home #lockdown #stayhome #Covid-19",0.43030924
4,Stay at Home Orders,Stay safe everyone #Covid_19,0.42573544
4,Stay at Home Orders,Stay at home . Stop the spread . #corona #covid_19 HTTPURL,0.4243806
4,Stay at Home Orders,They are trying to kill us .. stay inside #Coronavirus,0.42130217
4,Stay at Home Orders,Stay Home Stay Safe #CoronaVirus HTTPURL,0.41896802
4,Stay at Home Orders,#Corona is not fake,0.41880533
4,Stay at Home Orders,Stay @USER Home . #Covid 19,0.4186573
4,Stay at Home Orders,HI AMERICANS ! STAY HOME & BE SAFE FROM #CORONAVIRUS HTTPURL,0.4185413
4,Stay at Home Orders,They suggest : stay home : #COVID19 HTTPURL,0.41572136
4,Stay at Home Orders,Stay home stay safe #COVID19 #IndiaLockdown #world,0.4149965
4,Stay at Home Orders,Am home sick but at least i am not #corona sick,0.4129496
4,Stay at Home Orders,Be safe stay safe #corona,0.41101506
4,Stay at Home Orders,stay the fuck inside ur house #COVID19 #coronavirus #StayAtHome,0.4091523
4,Stay at Home Orders,Stay at Home ... Orwell 's 1984.5 #COVID19 HTTPURL,0.40826616
4,Stay at Home Orders,I wonder if people truly understand the difference between quarantine and stay at home for your safety :thinking_face: #COVID,0.40311638
4,Stay at Home Orders,"The attorneys general for the states that have stay at home orders in effect should sue the state that do not , because they are going drag this whole thing out longer for everyone . #coronavirus",0.4024526
4,Stay at Home Orders,I miss sports #coronavirus,0.40224215
4,Stay at Home Orders,what 's the point of the medical field risking their lives for society if no one is listening to the stay at home order or social distancing ... #StayHome #COVID19,0.40177745
4,Stay at Home Orders,#Coronavirus share please,0.40151277
4,Stay at Home Orders,"Stay , still at #home the #world . #Corona #SafeAtHome",0.40088466
4,Stay at Home Orders,There shud be a stay at home app where we can all have fun while staying at home :beaming_face_with_smiling_eyes: #COVID19,0.4007351
4,Stay at Home Orders,Stay home stay safe ... #Covid_19 HTTPURL,0.4004161
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942968
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.39942962
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.3994296
4,Stay at Home Orders,Be Safe from #coronavirus infection,0.3994296
4,Stay at Home Orders,Working at a grocery store during the #coronavirus sucks,0.39940295
4,Stay at Home Orders,#Coronavirus safety .. #Kindly #stay home #stay safe #stay clean,0.39914933
4,Stay at Home Orders,We are not stuck at home . We are blessed to have a home . #gratitude #covid19,0.3990811
4,Stay at Home Orders,Stay home and keep your families safe ! #coronavirus #staysafe HTTPURL,0.39901263
4,Stay at Home Orders,Stay at home and take it slow #Corona #worldwide #trap #rnb HTTPURL,0.3987189
4,Stay at Home Orders,You 've to stay home to save lives . #COVID19,0.39839697
4,Stay at Home Orders,Rest at home OR Rest in peace #covid_19 #StayHomeStaySafe,0.39736474
4,Stay at Home Orders,Stay safe . #CoronaOutbreak,0.3960388
4,Stay at Home Orders,Let 's continue to work together to flatten the curve by staying at home ! #COVID19 HTTPURL,0.3959569
4,Stay at Home Orders,@USER Stay at home stay safe :folded_hands: #covid19,0.39573357
4,Stay at Home Orders,#COVID19 do you not see what is going on HTTPURL,0.3956172
4,Stay at Home Orders,Please Stay Home Stay Safe ... #Covid19 HTTPURL,0.39541996
4,Stay at Home Orders,#covid_19 #corona #stayhome stay home :house_with_garden: HTTPURL,0.3947451
4,Stay at Home Orders,Second wave #Covid19 Malaysia,0.394084
4,Stay at Home Orders,Be smart . Wear the mask & social distance . Stay home if possible . #StayHome #COVID #coronavirus HTTPURL,0.3934838
4,Stay at Home Orders,Do your part stay apart ! #coronavirus,0.3929403
4,Stay at Home Orders,#Covid19 is the biggest lesson learned #stayAtHome,0.39191964
4,Stay at Home Orders,Stay the fuck home . #StayHome #COVID19 #StayAtHomeAndStaySafe HTTPURL,0.3919153
4,Stay at Home Orders,Stay safe - stay home - protect the nhs #COVID19 together we will beat the virus,0.39112988
4,Stay at Home Orders,STAY INSIDE #COVIDー19 #Covid_19 HTTPURL,0.38977754
4,Stay at Home Orders,Let 's take care of each other and help the emergency medical systems . STAY AT HOME ! ! #FlattenTheCurve #COVID19 #StayHome,0.38950604
4,Stay at Home Orders,Do the southern states protesting the stay at home orders realize you can still go to Walmart then back home to FxCK your sister ? #shutup #covid19,0.38836008
4,Stay at Home Orders,"Stay Home , Stay Safe . #lockdown #Covid_19 #ChinaVirus HTTPURL",0.38787016
4,Stay at Home Orders,#Oregon Kate Brown orders official ' Stay At Home ' order #COVID-19 #coronavirus HTTPURL,0.38641614
4,Stay at Home Orders,#COVID19 how many fatalities today,0.38587287
4,Stay at Home Orders,"Divided we stand , United we fall ! #StayAtHome #COVID19",0.38409832
4,Stay at Home Orders,Maybe is dumbasses stay home #Coronavirus,0.3840306
4,Stay at Home Orders,"You 're not stuck at home , you 're safe at home . #CoronaVirusOutbreak #Covid19 #StayAtHomeOrder #Quarantine",0.3834902
4,Stay at Home Orders,#Immigration #covid19 We are all in this together HTTPURL,0.3833569
4,Stay at Home Orders,"Keep yourself and others safe by staying home . Remember : If you must go out , stay 6 feet apart from others and wear a face covering . #COVID19",0.38313642
4,Stay at Home Orders,Warning all world stay home #italy #coronavirus HTTPURL,0.38248357
4,Stay at Home Orders,To all the people rallying and protesting not following the stay at home guidelines or social distancing this is for you #StayHomeSaveLives #COVID19 #dontbestupid HTTPURL,0.38207954
4,Stay at Home Orders,Remember to stay safe and wash your hands ! #coronavirus,0.38185373
4,Stay at Home Orders,Stay safe out there #CoronaOutbreak HTTPURL,0.3811595
4,Stay at Home Orders,"50,919 dead from #Covid_19 . 0 dead from staying at home . HTTPURL",0.37934598
4,Stay at Home Orders,@USER The US needs a nationwide stay at home order . No gatherings . No flights . No dine-in restaurants . No sports . No beaches . Until #COVID19 gets under control we must all be patriots and sacrifice inconvenience for our fellow Americans . #StayAtHome,0.37926158
4,Stay at Home Orders,#COVID19 you get out of here HTTPURL,0.3791182
4,Stay at Home Orders,Your not stuck at home ; Your safe at home . #Quarantine #Nationallockdown #Covid_19 #StayHomeStaySafe,0.37867722
4,Stay at Home Orders,Thank you for your service #coronavirus,0.37859544
4,Stay at Home Orders,Who has #COVID19 cure,0.37792265
4,Stay at Home Orders,The governor of California on Thursday issued a statewide stay at home order to combat the CCP virus . #CoronaVirusUpdate,0.37790853
4,Stay at Home Orders,My 30th birthday has been suspended indefinitely #corona #StayAtHome,0.3779009
4,Stay at Home Orders,#Covid_19 | Crazy times ahead,0.37788764
4,Stay at Home Orders,everyone stay safe out there ! lets kill the #coronavirus,0.37757218
4,Stay at Home Orders,All of these dumbasses protesting stay at home orders should n't be allowed to go to hospitals when they get sick from #COVIDー19 #COVIDIOTS #COVID,0.37723255
4,Stay at Home Orders,"We hope that everyone is safe and healthy . If you can stay at home , then you must stay at home . Stay safe everyone ! HTTPURL #Elinz #COVID-19",0.37671226
